PRO_COM_T,COD_PROV,comune,provincia,regione,popolazione,area_km2,densita_ab_km2
096042,096,"Pettinengo","96","1",1443,15.3,94.3
096043,096,"Piatto","96","1",470,3.59,130.9
096044,096,"Piedicavallo","96","1",168,17.75,9.5
096046,096,"Pollone","96","1",1947,16.22,120
096047,096,"Ponderano","96","1",3608,7.05,511.8
096048,096,"Portula","96","1",1077,11.31,95.2
096049,096,"Pralungo","96","1",2293,7.25,316.3
096050,096,"Pray","96","1",1999,9.18,217.8
096053,096,"Ronco Biellese","96","1",1409,3.85,366
096054,096,"Roppolo","96","1",805,8.65,93.1
096055,096,"Rosazza","96","1",95,9.02,10.5
096056,096,"Sagliano Micca","96","1",1594,14.61,109.1
096057,096,"Sala Biellese","96","1",531,8.03,66.1
096058,096,"Salussola","96","1",1835,38.52,47.6
096059,096,"Sandigliano","96","1",2563,10.22,250.8
096063,096,"Sordevolo","96","1",1260,13.74,91.7
096064,096,"Sostegno","96","1",732,18.07,40.5
096065,096,"Strona","96","1",941,3.72,253
096066,096,"Tavigliano","96","1",884,11.24,78.6
096067,096,"Ternengo","96","1",264,1.98,133.3
096068,096,"Tollegno","96","1",2342,3.31,707.6
096069,096,"Torrazzo","96","1",192,5.77,33.3
096071,096,"Valdengo","96","1",2341,7.68,304.8
096072,096,"Vallanzengo","96","1",189,4.67,40.5
096074,096,"Valle San Nicolao","96","1",815,13.26,61.5
096075,096,"Veglio","96","1",421,6.41,65.7
096076,096,"Verrone","96","1",1160,8.6,134.9
096077,096,"Vigliano Biellese","96","1",7577,8.4,902
096078,096,"Villa del Bosco","96","1",312,3.7,84.3
096079,096,"Villanova Biellese","96","1",173,7.87,22
096080,096,"Viverone","96","1",1318,12.26,107.5
096081,096,"Zimone","96","1",377,2.95,127.8
096082,096,"Zubiena","96","1",1138,12.47,91.3
096083,096,"Zumaglia","96","1",959,2.61,367.4
096085,096,"Lessona","96","1",2590,12.78,202.7
096086,096,"Campiglia Cervo","96","1",488,28.21,17.3
096087,096,"Quaregna Cerreto","96","1",2045,8.42,242.9
096088,096,"Valdilana","96","1",9880,61.14,161.6
097001,097,"Abbadia Lariana","97","3",3138,16.6,189
097002,097,"Airuno","97","3",2928,4.29,682.5
097003,097,"Annone di Brianza","97","3",2283,5.98,381.8
097004,097,"Ballabio","97","3",4181,15,278.7
097005,097,"Barzago","97","3",2407,3.56,676.1
097006,097,"BarzanÃ²","97","3",5047,3.62,1394.2
097007,097,"Barzio","97","3",1269,21.35,59.4
097008,097,"Bellano","97","3",3357,22.03,152.4
097009,097,"Bosisio Parini","97","3",3199,5.82,549.7
097010,097,"Brivio","97","3",4351,7.95,547.3
097011,097,"Bulciago","97","3",2925,3.12,937.5
097012,097,"Calco","97","3",5476,4.59,1193
097013,097,"Calolziocorte","97","3",13593,9.1,1493.7
097014,097,"Carenno","97","3",1390,7.79,178.4
097015,097,"Casargo","97","3",833,19.71,42.3
097016,097,"Casatenovo","97","3",13234,12.66,1045.3
097017,097,"Cassago Brianza","97","3",4395,3.55,1238
097018,097,"Cassina Valsassina","97","3",549,2.72,201.8
097019,097,"Castello di Brianza","97","3",2633,3.59,733.4
097020,097,"Cernusco Lombardone","97","3",3837,3.75,1023.2
097021,097,"Cesana Brianza","97","3",2327,3.7,628.9
097022,097,"Civate","97","3",3709,9.28,399.7
097023,097,"Colico","97","3",8188,35.06,233.5
097024,097,"Colle Brianza","97","3",1860,8.32,223.6
097025,097,"Cortenova","97","3",1173,11.77,99.7
097026,097,"Costa Masnaga","97","3",4738,5.59,847.6
097027,097,"Crandola Valsassina","97","3",261,8.81,29.6
097028,097,"Cremella","97","3",1689,1.89,893.7
097029,097,"Cremeno","97","3",1839,13.18,139.5
097030,097,"Dervio","97","3",2518,11.7,215.2
097031,097,"Dolzago","97","3",2544,2.26,1125.7
097032,097,"Dorio","97","3",325,11.66,27.9
097033,097,"Ello","97","3",1187,2.42,490.5
097034,097,"Erve","97","3",644,6.17,104.4
097035,097,"Esino Lario","97","3",751,18.05,41.6
097036,097,"Galbiate","97","3",8426,15.65,538.4
097037,097,"Garbagnate Monastero","97","3",2503,3.47,721.3
097038,097,"Garlate","97","3",2661,3.46,769.1
097039,097,"Imbersago","97","3",2565,3.14,816.9
097040,097,"Introbio","97","3",1948,26.03,74.8
097042,097,"Lecco","97","3",47326,45.28,1045.2
097043,097,"Lierna","97","3",2111,11.24,187.8
097044,097,"Lomagna","97","3",5118,3.91,1309
097045,097,"Malgrate","97","3",4146,1.86,2229
097046,097,"Mandello del Lario","97","3",9856,43.33,227.5
097047,097,"Margno","97","3",421,3.59,117.3
097048,097,"Merate","97","3",15031,11.06,1359
097049,097,"Missaglia","97","3",9010,11.49,784.2
097050,097,"Moggio","97","3",492,13.43,36.6
097051,097,"Molteno","97","3",3528,3.12,1130.8
097052,097,"Monte Marenzo","97","3",1775,3.06,580.1
097053,097,"Montevecchia","97","3",2680,5.8,462.1
097054,097,"Monticello Brianza","97","3",4184,4.65,899.8
097055,097,"Morterone","97","3",30,13.62,2.2
097056,097,"Nibionno","97","3",3588,3.5,1025.1
097057,097,"Oggiono","97","3",9218,7.95,1159.5
097058,097,"Olgiate Molgora","97","3",6414,7.09,904.7
097059,097,"Olginate","97","3",6925,8,865.6
097060,097,"Oliveto Lario","97","3",1148,15.7,73.1
097061,097,"Osnago","97","3",4831,4.49,1075.9
097062,097,"Paderno d'Adda","97","3",3891,3.56,1093
097063,097,"Pagnona","97","3",309,9.2,33.6
097064,097,"Parlasco","97","3",135,3,45
097065,097,"Pasturo","97","3",1959,21.78,89.9
097067,097,"Perledo","97","3",830,13.68,60.7
097068,097,"Pescate","97","3",2134,2.09,1021.1
097069,097,"Premana","97","3",2150,33.64,63.9
097070,097,"Primaluna","97","3",2274,22.43,101.4
097071,097,"Robbiate","97","3",6441,4.7,1370.4
097072,097,"Rogeno","97","3",3050,4.89,623.7
097074,097,"Santa Maria HoÃ¨","97","3",2079,2.83,734.6
097075,097,"Sirone","97","3",2333,3.21,726.8
097076,097,"Sirtori","97","3",2790,4.28,651.9
097077,097,"Sueglio","97","3",157,4.11,38.2
097078,097,"Suello","97","3",1704,2.63,647.9
097079,097,"Taceno","97","3",595,3.75,158.7
097082,097,"Valgreghentino","97","3",3357,6.25,537.1
097083,097,"Valmadrera","97","3",11233,12.5,898.6
097084,097,"Varenna","97","3",646,12.57,51.4
097086,097,"Vercurago","97","3",2671,2.11,1265.9
097090,097,"ViganÃ²","97","3",2108,1.6,1317.5
097091,097,"Verderio","97","3",5516,6.47,852.6
097092,097,"La Valletta Brianza","97","3",4637,8.78,528.1
097093,097,"Valvarrone","97","3",499,14.92,33.4
098001,098,"Abbadia Cerreto","98","3",280,6.2,45.2
098002,098,"Bertonico","98","3",1081,20.83,51.9
098003,098,"Boffalora d'Adda","98","3",1737,8.13,213.7
098004,098,"Borghetto Lodigiano","98","3",4430,23.64,187.4
098005,098,"Borgo San Giovanni","98","3",2444,7.5,325.9
098006,098,"Brembio","98","3",2807,17.08,164.3
098008,098,"Casaletto Lodigiano","98","3",3019,9.75,309.6
098009,098,"Casalmaiocco","98","3",3218,4.71,683.2
098010,098,"Casalpusterlengo","98","3",16069,25.61,627.5
098011,098,"Caselle Landi","98","3",1431,26,55
098012,098,"Caselle Lurani","98","3",3071,7.68,399.9
098013,098,"Castelnuovo Bocca d'Adda","98","3",1544,20.32,76
098014,098,"Castiglione d'Adda","98","3",4524,12.98,348.5
098015,098,"Castiraga Vidardo","98","3",3048,5.04,604.8
098017,098,"Cavenago d'Adda","98","3",2128,16.1,132.2
098018,098,"Cervignano d'Adda","98","3",2247,4.07,552.1
098019,098,"Codogno","98","3",15652,20.87,750
098020,098,"Comazzo","98","3",2379,12.8,185.9
098021,098,"Cornegliano Laudense","98","3",2861,5.7,501.9
098022,098,"Corno Giovine","98","3",1144,9.94,115.1
098023,098,"Cornovecchio","98","3",199,6.53,30.5
098024,098,"Corte Palasio","98","3",1522,15.68,97.1
098025,098,"Crespiatica","98","3",2208,7.03,314.1
098026,098,"Fombio","98","3",2266,7.4,306.2
098027,098,"Galgagnano","98","3",1308,6.01,217.6
098028,098,"Graffignana","98","3",2602,10.92,238.3
098029,098,"Guardamiglio","98","3",2730,10.44,261.5
098030,098,"Livraga","98","3",2534,12.37,204.9
098031,098,"Lodi","98","3",45643,41.42,1102
098032,098,"Lodi Vecchio","98","3",7717,16.42,470
098033,098,"Maccastorna","98","3",67,5.75,11.7
098034,098,"Mairago","98","3",1375,11.25,122.2
098035,098,"Maleo","98","3",3055,19.83,154.1
098036,098,"Marudo","98","3",1757,4.21,417.3
098037,098,"Massalengo","98","3",4456,8.48,525.5
098038,098,"Meleti","98","3",456,7.39,61.7
098039,098,"Merlino","98","3",1655,10.73,154.2
098040,098,"Montanaso Lombardo","98","3",2256,9.6,235
098041,098,"Mulazzano","98","3",5829,15.58,374.1
098042,098,"Orio Litta","98","3",2076,9.78,212.3
098043,098,"Ospedaletto Lodigiano","98","3",2008,8.5,236.2
098044,098,"Ossago Lodigiano","98","3",1422,11.53,123.3
098045,098,"Pieve Fissiraga","98","3",1753,12.27,142.9
098046,098,"Salerano sul Lambro","98","3",2690,4.37,615.6
098047,098,"San Fiorano","98","3",1893,8.97,211
098048,098,"San Martino in Strada","98","3",3776,13.11,288
098049,098,"San Rocco al Porto","98","3",3452,30.56,113
098050,098,"Sant'Angelo Lodigiano","98","3",13577,20.04,677.5
098051,098,"Santo Stefano Lodigiano","98","3",1852,10.53,175.9
098052,098,"Secugnago","98","3",2001,6.75,296.4
098053,098,"Senna Lodigiana","98","3",1813,27.02,67.1
098054,098,"Somaglia","98","3",3864,20.82,185.6
098055,098,"Sordio","98","3",3444,2.82,1221.3
098056,098,"Tavazzano con Villavesco","98","3",6098,16.07,379.5
098057,098,"Terranova dei Passerini","98","3",952,11.26,84.5
098058,098,"Turano Lodigiano","98","3",1576,16.38,96.2
098059,098,"Valera Fratta","98","3",1698,8.01,212
098060,098,"Villanova del Sillaro","98","3",1899,13.5,140.7
098061,098,"Zelo Buon Persico","98","3",7434,18.88,393.8
098062,098,"Castelgerundo","98","3",1454,19.87,73.2
099001,099,"Bellaria-Igea Marina","99","8",19562,18.24,1072.5
099002,099,"Cattolica","99","8",16614,6.23,2666.8
099003,099,"Coriano","99","8",10487,46.77,224.2
099004,099,"Gemmano","99","8",1156,18.85,61.3
099005,099,"Misano Adriatico","99","8",14171,22.34,634.3
099006,099,"Mondaino","99","8",1357,19.84,68.4
099008,099,"Montefiore Conca","99","8",2312,22.32,103.6
099009,099,"Montegridolfo","99","8",1025,6.94,147.7
099011,099,"Morciano di Romagna","99","8",7282,5.44,1338.6
099013,099,"Riccione","99","8",34367,17.52,1961.6
099014,099,"Rimini","99","8",150774,135.82,1110.1
099015,099,"Saludecio","99","8",3274,34.26,95.6
099016,099,"San Clemente","99","8",5749,20.7,277.7
099017,099,"San Giovanni in Marignano","99","8",9425,21.37,441
099018,099,"Santarcangelo di Romagna","99","8",22366,45.06,496.4
099020,099,"Verucchio","99","8",10044,27.3,367.9
099021,099,"Casteldelci","99","8",349,49.68,7
099022,099,"Maiolo","99","8",783,24.28,32.2
099023,099,"Novafeltria","99","8",7031,41.84,168
099024,099,"Pennabilli","99","8",2692,69.8,38.6
099025,099,"San Leo","99","8",2877,53.14,54.1
099026,099,"Sant'Agata Feltria","99","8",1957,79.74,24.5
099027,099,"Talamello","99","8",1081,10.59,102.1
099028,099,"Poggio Torriana","99","8",5097,34.74,146.7
099029,099,"Montescudo-Monte Colombo","99","8",7004,32.35,216.5
099030,099,"Montecopiolo","99","8",1029,35.81,28.7
099031,099,"Sassofeltrio","99","8",1379,21.08,65.4
100001,100,"Cantagallo","100","9",3088,95.62,32.3
100002,100,"Carmignano","100","9",14500,38.43,377.3
100003,100,"Montemurlo","100","9",19169,30.7,624.4
100004,100,"Poggio a Caiano","100","9",9908,5.99,1654.1
100005,100,"Prato","100","9",198327,97.6,2032
100006,100,"Vaiano","100","9",9965,34.04,292.7
100007,100,"Vernio","100","9",6195,63.38,97.7
101001,101,"Belvedere di Spinello","101","18",1878,30.31,62
101002,101,"Caccuri","101","18",1497,61.38,24.4
101003,101,"Carfizzi","101","18",534,20.73,25.8
101004,101,"Casabona","101","18",2163,67.67,32
101005,101,"Castelsilano","101","18",902,40.06,22.5
101006,101,"Cerenzia","101","18",983,21.97,44.7
101007,101,"CirÃ²","101","18",2321,71.02,32.7
101008,101,"CirÃ² Marina","101","18",14233,41.75,340.9
101009,101,"Cotronei","101","18",5068,79.2,64
101010,101,"Crotone","101","18",58136,181.86,319.7
101011,101,"Crucoli","101","18",2752,50.38,54.6
101012,101,"Cutro","101","18",9165,133.7,68.5
101013,101,"Isola di Capo Rizzuto","101","18",18985,126.66,149.9
101014,101,"Melissa","101","18",3297,51.66,63.8
101015,101,"Mesoraca","101","18",5701,94.79,60.1
101016,101,"Pallagorio","101","18",882,44.48,19.8
101017,101,"Petilia Policastro","101","18",8430,98.35,85.7
101018,101,"Roccabernarda","101","18",3045,64.89,46.9
101019,101,"Rocca di Neto","101","18",5286,44.92,117.7
101020,101,"San Mauro Marchesato","101","18",1868,41.91,44.6
101021,101,"San Nicola dell'Alto","101","18",645,7.85,82.2
101022,101,"Santa Severina","101","18",1829,52.31,35
101023,101,"Savelli","101","18",1005,48.92,20.5
101024,101,"Scandale","101","18",2856,54.26,52.6
101025,101,"Strongoli","101","18",6113,85.58,71.4
101026,101,"Umbriatico","101","18",685,73.35,9.3
101027,101,"Verzino","101","18",1506,45.63,33
102001,102,"Acquaro","102","18",1780,25.25,70.5
102002,102,"Arena","102","18",1144,34.32,33.3
102003,102,"Briatico","102","18",3578,27.91,128.2
102004,102,"Brognaturo","102","18",719,25.69,28
102005,102,"Capistrano","102","18",931,21.12,44.1
102006,102,"Cessaniti","102","18",2844,17.97,158.3
102007,102,"DasÃ","102","18",1067,6.46,165.2
102008,102,"Dinami","102","18",1642,44.47,36.9
102009,102,"Drapia","102","18",2095,21.59,97
102010,102,"Fabrizia","102","18",1928,40,48.2
102011,102,"Filadelfia","102","18",4942,31.5,156.9
102012,102,"Filandari","102","18",1737,18.84,92.2
102013,102,"Filogaso","102","18",1306,23.9,54.6
102014,102,"Francavilla Angitola","102","18",1798,28.63,62.8
102015,102,"Francica","102","18",1608,22.7,70.8
102016,102,"Gerocarne","102","18",1856,45.23,41
102017,102,"Jonadi","102","18",4768,8.81,541.2
102018,102,"Joppolo","102","18",1711,21.67,79
102019,102,"Limbadi","102","18",3184,29.15,109.2
102020,102,"Maierato","102","18",2152,39.93,53.9
102021,102,"Mileto","102","18",6228,35.63,174.8
102022,102,"Mongiana","102","18",573,18.41,31.1
102023,102,"Monterosso Calabro","102","18",1440,18.37,78.4
102024,102,"Nardodipace","102","18",1018,33.3,30.6
102025,102,"Nicotera","102","18",7079,28.16,251.4
102026,102,"Parghelia","102","18",1271,7.93,160.3
102027,102,"Pizzo","102","18",8668,22.76,380.8
102028,102,"Pizzoni","102","18",916,21.7,42.2
102029,102,"Polia","102","18",770,31.51,24.4
102030,102,"Ricadi","102","18",5048,22.51,224.3
102031,102,"Rombiolo","102","18",4201,22.84,183.9
102032,102,"San Calogero","102","18",3712,25.34,146.5
102033,102,"San Costantino Calabro","102","18",2031,6.79,299.1
102034,102,"San Gregorio d'Ippona","102","18",2574,12.53,205.4
102035,102,"San Nicola da Crissa","102","18",1174,19.4,60.5
102036,102,"Sant'Onofrio","102","18",2655,18.66,142.3
102037,102,"Serra San Bruno","102","18",6252,40.57,154.1
102038,102,"Simbario","102","18",910,20.83,43.7
102039,102,"Sorianello","102","18",1068,9.59,111.4
102040,102,"Soriano Calabro","102","18",2783,15.44,180.2
102041,102,"Spadola","102","18",795,9.65,82.4
102042,102,"Spilinga","102","18",1345,17.42,77.2
102043,102,"Stefanaconi","102","18",2248,23.18,97
102044,102,"Tropea","102","18",5668,3.63,1561.4
102045,102,"Vallelonga","102","18",828,17.64,46.9
102046,102,"Vazzano","102","18",919,20.2,45.5
102047,102,"Vibo Valentia","102","18",30753,46.53,660.9
102048,102,"Zaccanopoli","102","18",646,5.38,120.1
102049,102,"Zambrone","102","18",1766,15.72,112.3
102050,102,"Zungri","102","18",1793,23.45,76.5
103001,103,"Antrona Schieranco","103","1",392,100.18,3.9
103002,103,"Anzola d'Ossola","103","1",378,13.66,27.7
103003,103,"Arizzano","103","1",1951,1.6,1219.4
103004,103,"Arola","103","1",238,6.61,36
103005,103,"Aurano","103","1",111,21.16,5.2
103006,103,"Baceno","103","1",862,77.27,11.2
103007,103,"Bannio Anzino","103","1",453,39.47,11.5
103008,103,"Baveno","103","1",4504,17.1,263.4
103009,103,"Bee","103","1",777,3.5,222
103010,103,"Belgirate","103","1",450,7.13,63.1
103011,103,"Beura-Cardezza","103","1",1429,28.55,50.1
103012,103,"Bognanco","103","1",198,57.99,3.4
103013,103,"Brovello-Carpugnino","103","1",804,8.22,97.8
103014,103,"Calasca-Castiglione","103","1",581,57.07,10.2
103015,103,"Cambiasca","103","1",1630,3.96,411.6
103016,103,"Cannero Riviera","103","1",885,14.42,61.4
103017,103,"Cannobio","103","1",5012,52.53,95.4
103018,103,"Caprezzo","103","1",175,7.26,24.1
103019,103,"Casale Corte Cerro","103","1",3278,12.52,261.8
103021,103,"Ceppo Morelli","103","1",285,40.19,7.1
103022,103,"Cesara","103","1",666,11.65,57.2
103023,103,"Cossogno","103","1",662,40.26,16.4
103024,103,"Craveggia","103","1",789,36.22,21.8
103025,103,"Crevoladossola","103","1",4385,39.77,110.3
103026,103,"Crodo","103","1",1413,53.67,26.3
103028,103,"Domodossola","103","1",17625,36.89,477.8
103029,103,"Druogno","103","1",1029,29.61,34.8
103031,103,"Formazza","103","1",410,130.65,3.1
103032,103,"Germagno","103","1",185,2.9,63.8
103033,103,"Ghiffa","103","1",2165,14.62,148.1
103034,103,"Gignese","103","1",1119,14.58,76.7
103035,103,"Gravellona Toce","103","1",7642,14.21,537.8
103036,103,"Gurro","103","1",159,13.28,12
103037,103,"Intragna","103","1",85,9.92,8.6
103038,103,"Loreglia","103","1",197,9.15,21.5
103039,103,"Macugnaga","103","1",485,99.57,4.9
103040,103,"Madonna del Sasso","103","1",347,15.41,22.5
103041,103,"Malesco","103","1",1339,43.18,31
103042,103,"Masera","103","1",1487,20.35,73.1
103043,103,"Massiola","103","1",103,8.05,12.8
103044,103,"Mergozzo","103","1",2131,27,78.9
103045,103,"Miazzina","103","1",402,21.17,19
103046,103,"Montecrestese","103","1",1249,86.15,14.5
103047,103,"Montescheno","103","1",356,22.17,16.1
103048,103,"Nonio","103","1",820,9.8,83.7
103049,103,"Oggebbio","103","1",794,21.44,37
103050,103,"Omegna","103","1",14182,30.37,467
103051,103,"Ornavasso","103","1",3301,25.92,127.4
103052,103,"Pallanzeno","103","1",1064,4.37,243.5
103053,103,"Piedimulera","103","1",1426,7.57,188.4
103054,103,"Pieve Vergonte","103","1",2412,41.67,57.9
103055,103,"Premeno","103","1",732,7.91,92.5
103056,103,"Premia","103","1",568,88.9,6.4
103057,103,"Premosello-Chiovenda","103","1",1864,34.16,54.6
103058,103,"Quarna Sopra","103","1",240,9.39,25.6
103059,103,"Quarna Sotto","103","1",373,16.37,22.8
103060,103,"Re","103","1",707,27.15,26
103061,103,"San Bernardino Verbano","103","1",1226,26.68,46
103062,103,"Santa Maria Maggiore","103","1",1305,53.71,24.3
103064,103,"Stresa","103","1",4548,35.36,128.6
103065,103,"Toceno","103","1",765,15.77,48.5
103066,103,"Trarego Viggiona","103","1",383,18.9,20.3
103067,103,"Trasquera","103","1",173,39.6,4.4
103068,103,"Trontano","103","1",1667,56.74,29.4
103069,103,"Valstrona","103","1",1111,51.89,21.4
103070,103,"Vanzone con San Carlo","103","1",397,15.73,25.2
103071,103,"Varzo","103","1",1896,93.77,20.2
103072,103,"Verbania","103","1",29825,37.49,795.5
103074,103,"Vignone","103","1",1187,3.38,351.2
103075,103,"Villadossola","103","1",6249,18.73,333.6
103076,103,"Villette","103","1",270,7.38,36.6
103077,103,"Vogogna","103","1",1669,15.62,106.9
103078,103,"Borgomezzavalle","103","1",284,19.08,14.9
103079,103,"Valle Cannobina","103","1",416,55.17,7.5
108001,108,"Agrate Brianza","108","3",15891,11.22,1416.3
108002,108,"Aicurzio","108","3",2072,2.47,838.9
108003,108,"Albiate","108","3",6720,2.86,2349.7
108004,108,"Arcore","108","3",17938,9.25,1939.2
108005,108,"Barlassina","108","3",6985,2.76,2530.8
108006,108,"Bellusco","108","3",7487,6.54,1144.8
108007,108,"Bernareggio","108","3",11706,5.93,1974
108008,108,"Besana in Brianza","108","3",15503,15.76,983.7
108009,108,"Biassono","108","3",12430,4.89,2541.9
108010,108,"Bovisio-Masciago","108","3",16953,4.94,3431.8
108011,108,"Briosco","108","3",6131,6.61,927.5
108012,108,"Brugherio","108","3",35471,10.41,3407.4
108013,108,"Burago di Molgora","108","3",4370,3.43,1274.1
108014,108,"Camparada","108","3",2261,1.63,1387.1
108015,108,"Carate Brianza","108","3",18054,9.92,1820
108016,108,"Carnate","108","3",7992,3.47,2303.2
108017,108,"Cavenago di Brianza","108","3",7590,4.39,1728.9
108018,108,"Ceriano Laghetto","108","3",6675,7.08,942.8
108019,108,"Cesano Maderno","108","3",40177,11.49,3496.7
108020,108,"Cogliate","108","3",8469,6.95,1218.6
108021,108,"Concorezzo","108","3",16153,8.51,1898.1
108022,108,"Correzzana","108","3",3289,2.51,1310.4
108023,108,"Desio","108","3",41872,14.77,2834.9
108024,108,"Giussano","108","3",26509,10.28,2578.7
108025,108,"Lazzate","108","3",7722,5.31,1454.2
108026,108,"Lesmo","108","3",8376,5.12,1635.9
108027,108,"Limbiate","108","3",35865,12.29,2918.2
108028,108,"Lissone","108","3",46792,9.3,5031.4
108029,108,"Macherio","108","3",7582,3.18,2384.3
