codice_comune,pop_0_14,pop_15_64,pop_65_plus,pop_male,pop_female
095060,27,301,192,301,219
095061,19,130,78,127,100
095062,207,1303,681,1098,1093
095063,29,183,121,162,171
095064,8,67,50,67,58
095065,842,5990,2718,4872,4678
095066,74,525,288,443,444
095067,80,596,361,500,537
095068,39,257,151,215,232
095069,247,1564,787,1269,1329
095070,34,385,245,339,325
095071,27,154,102,133,150
095072,99,838,502,722,717
095073,17,141,100,122,136
095074,118,670,319,548,559
095075,94,618,267,470,509
095076,32,196,106,166,168
095077,31,178,80,146,143
095078,16,55,44,54,61
095079,648,4616,2028,3560,3732
095080,30,218,138,179,207
095082,118,871,600,786,803
095083,40,335,219,304,290
095084,16,104,50,82,88
095085,39,245,150,218,216
095086,23,109,54,96,90
095087,77,573,318,465,503
095088,18,133,91,119,123
096001,27,171,91,140,149
096002,275,1769,970,1487,1527
096003,137,717,303,568,589
096004,4244,26261,12851,20754,22602
096005,70,540,278,455,433
096006,87,494,274,415,440
096007,142,1111,592,892,953
096008,12,95,38,73,72
096009,20,186,115,166,155
096010,121,650,356,546,581
096012,687,4303,2206,3484,3712
096013,16,110,65,100,91
096014,23,234,108,167,198
096015,80,491,187,392,366
096016,379,2102,983,1757,1707
096018,301,1683,766,1350,1400
096019,138,894,585,782,835
096020,1321,8172,4340,6671,7162
096021,123,781,469,681,692
096023,43,277,146,218,248
096024,56,394,231,347,334
096025,46,341,141,272,256
096026,365,2300,1138,1814,1989
096027,12,67,25,55,49
096028,134,839,467,695,745
096030,22,216,101,180,159
096031,67,377,137,322,259
096032,153,1160,582,943,952
096033,31,248,196,237,238
096034,53,318,164,251,284
096035,298,2123,1134,1729,1826
096037,126,772,374,642,630
096038,45,317,189,256,295
096039,54,523,318,452,443
096040,404,2245,1144,1816,1977
096041,214,1506,811,1214,1317
096042,115,863,465,730,713
096043,31,283,156,239,231
096044,6,99,63,89,79
096046,180,1146,621,943,1004
096047,385,2157,1066,1736,1872
096048,70,629,378,547,530
096049,198,1379,716,1126,1167
096050,174,1153,672,950,1049
096053,132,877,400,713,696
096054,74,437,294,386,419
096055,2,57,36,45,50
096056,167,976,451,769,825
096057,44,323,164,265,266
096058,192,1140,503,947,888
096059,226,1575,762,1231,1332
096063,124,779,357,623,637
096064,68,454,210,353,379
096065,86,559,296,462,479
096066,77,552,255,443,441
096067,19,157,88,130,134
096068,250,1436,656,1122,1220
096069,16,115,61,99,93
096071,229,1401,711,1148,1193
096072,16,116,57,88,101
096074,49,500,266,415,400
096075,39,251,131,214,207
096076,125,715,320,578,582
096077,765,4489,2323,3626,3951
096078,17,209,86,145,167
096079,15,104,54,86,87
096080,129,787,402,629,689
096081,32,213,132,194,183
096082,83,673,382,581,557
096083,84,572,303,462,497
096085,256,1558,776,1253,1337
096086,36,279,173,260,228
096087,230,1286,529,1012,1033
096088,836,5697,3347,4829,5051
097001,321,1948,869,1537,1601
097002,357,1865,706,1537,1391
097003,259,1448,576,1145,1138
097004,491,2825,865,2144,2037
097005,264,1542,601,1199,1208
097006,552,3089,1406,2463,2584
097007,124,762,383,631,638
097008,346,1955,1056,1667,1690
097009,376,2069,754,1606,1593
097010,416,2784,1151,2217,2134
097011,405,1811,709,1494,1431
097012,688,3577,1211,2731,2745
097013,1576,8278,3739,6695,6898
097014,138,873,379,691,699
097015,94,481,258,418,415
097016,1624,8213,3397,6502,6732
097017,562,2771,1062,2228,2167
097018,63,328,158,280,269
097019,323,1727,583,1321,1312
097020,447,2369,1021,1885,1952
097021,281,1414,632,1158,1169
097022,403,2257,1049,1853,1856
097023,963,5229,1996,4112,4076
097024,232,1204,424,964,896
097025,114,751,308,572,601
097026,638,2956,1144,2390,2348
097027,32,148,81,139,122
097028,191,1070,428,837,852
097029,202,1259,378,1001,838
097030,239,1490,789,1241,1277
097031,336,1631,577,1249,1295
097032,28,199,98,155,170
097033,123,711,353,574,613
097034,53,412,179,319,325
097035,84,427,240,384,367
097036,942,5144,2340,4131,4295
097037,331,1613,559,1298,1205
097038,309,1640,712,1320,1341
097039,271,1647,647,1272,1293
097040,222,1217,509,992,956
097042,5158,29314,12854,22798,24528
097043,227,1339,545,1071,1040
097044,653,3306,1159,2559,2559
097045,470,2554,1122,2028,2118
097046,944,5837,3075,4823,5033
097047,40,276,105,225,196
097048,1716,8982,4333,7218,7813
097049,1119,5662,2229,4498,4512
097050,42,313,137,247,245
097051,444,2335,749,1785,1743
097052,183,1145,447,883,892
097053,339,1642,699,1356,1324
097054,453,2517,1214,2060,2124
097055,4,15,11,18,12
097056,466,2268,854,1797,1791
097057,1176,5716,2326,4582,4636
097058,780,4039,1595,3228,3186
097059,779,4323,1823,3470,3455
097060,80,741,327,595,553
097061,561,3050,1220,2337,2494
097062,452,2491,948,1919,1972
097063,10,177,122,159,150
097064,10,77,48,72,63
097065,240,1251,468,1008,951
097067,68,483,279,407,423
097068,243,1375,516,1083,1051
097069,251,1355,544,1101,1049
097070,324,1443,507,1139,1135
097071,794,4138,1509,3251,3190
097072,354,1972,724,1572,1478
097074,224,1341,514,1057,1022
097075,283,1512,538,1167,1166
097076,339,1726,725,1405,1385
097077,22,80,55,83,74
097078,219,1045,440,835,869
097079,75,386,134,312,283
097082,352,2172,833,1693,1664
097083,1310,7013,2910,5551,5682
097084,58,351,237,322,324
097086,266,1575,830,1272,1399
097090,255,1324,529,1058,1050
097091,637,3637,1242,2755,2761
097092,518,3016,1103,2339,2298
097093,38,296,165,260,239
098001,32,170,78,139,141
098002,133,651,297,552,529
098003,213,1191,333,860,877
098004,600,2799,1031,2242,2188
098005,339,1654,451,1219,1225
098006,335,1808,664,1459,1348
098008,428,2040,551,1538,1481
098009,396,2135,687,1594,1624
098010,2127,10298,3644,8134,7935
098011,136,839,456,726,705
098012,434,2063,574,1593,1478
098013,139,955,450,778,766
098014,467,2903,1154,2279,2245
098015,419,2052,577,1550,1498
098017,255,1362,511,1057,1071
098018,280,1513,454,1123,1124
098019,1813,9834,4005,7620,8032
098020,316,1613,450,1233,1146
098021,321,1877,663,1388,1473
098022,151,702,291,557,587
098023,15,118,66,100,99
098024,180,992,350,792,730
098025,278,1511,419,1144,1064
098026,267,1536,463,1170,1096
098027,174,912,222,669,639
098028,311,1540,751,1335,1267
098029,332,1751,647,1371,1359
098030,297,1586,651,1264,1270
098031,5256,28727,11660,22326,23317
098032,1022,4956,1739,3811,3906
098033,11,40,16,43,24
098034,172,886,317,700,675
098035,326,1887,842,1492,1563
098036,222,1150,385,888,869
098037,592,2969,895,2272,2184
098038,47,260,149,235,221
098039,208,1135,312,844,811
098040,260,1437,559,1114,1142
098041,768,3797,1264,2929,2900
098042,250,1310,516,1042,1034
098043,259,1318,431,1066,942
098044,140,958,324,721,701
098045,213,1200,340,875,878
098046,316,1733,641,1341,1349
098047,216,1181,496,962,931
098048,453,2445,878,1898,1878
098049,397,2201,854,1702,1750
098050,1794,8687,3096,6857,6720
098051,205,1153,494,939,913
098052,251,1244,506,986,1015
098053,189,1137,487,928,885
098054,538,2451,875,1942,1922
098055,456,2330,658,1758,1686
098056,763,4013,1322,3056,3042
098057,132,619,201,485,467
098058,197,1000,379,805,771
098059,229,1124,345,873,825
098060,253,1309,337,988,911
098061,1003,4922,1509,3632,3802
098062,158,935,361,728,726
099001,2155,12825,4582,9601,9961
099002,1597,10379,4638,7816,8798
099003,1196,6783,2508,5222,5265
099004,126,725,305,574,582
099005,1706,9262,3203,7020,7151
099006,123,867,367,687,670
099008,255,1565,492,1158,1154
099009,110,672,243,511,514
099011,863,4594,1825,3547,3735
099013,3419,21363,9585,16224,18143
099014,16772,95546,38456,72814,77960
099015,367,2166,741,1645,1629
099016,795,3898,1056,2841,2908
099017,1127,5992,2306,4635,4790
099018,2576,14252,5538,10965,11401
099020,1189,6357,2498,5076,4968
099021,32,196,121,172,177
099022,61,516,206,400,383
099023,774,4265,1992,3516,3515
099024,254,1602,836,1350,1342
099025,322,1849,706,1486,1391
099026,179,1166,612,982,975
099027,106,668,307,521,560
099028,600,3304,1193,2576,2521
099029,931,4724,1349,3534,3470
099030,110,591,328,517,512
099031,159,881,339,667,712
100001,302,1966,820,1587,1501
100002,1579,9631,3290,7183,7317
100003,2269,12089,4811,9507,9662
100004,1139,6253,2516,4824,5084
100005,22613,130763,44951,98099,100228
100006,1027,6036,2902,4846,5119
100007,586,3825,1784,3087,3108
101001,212,1076,590,920,958
101002,178,892,427,751,746
101003,22,300,212,277,257
101004,222,1274,667,1033,1130
101005,97,509,296,450,452
101006,87,584,312,484,499
101007,243,1415,663,1096,1225
101008,2062,9095,3076,6943,7290
101009,655,3153,1260,2501,2567
101010,7560,37497,13079,28661,29475
101011,320,1605,827,1311,1441
101012,1142,5550,2473,4548,4617
101013,3039,12953,2993,10255,8730
101014,421,2062,814,1626,1671
101015,779,3521,1401,2793,2908
101016,64,434,384,434,448
101017,1155,5331,1944,4223,4207
101018,356,1883,806,1500,1545
101019,787,3356,1143,2623,2663
101020,233,1117,518,906,962
101021,43,331,271,330,315
101022,217,1130,482,907,922
101023,76,555,374,519,486
101024,352,1781,723,1404,1452
101025,816,3904,1393,2990,3123
101026,75,392,218,340,345
101027,158,879,469,725,781
102001,175,999,606,855,925
102002,96,720,328,565,579
102003,448,2208,922,1815,1763
102004,70,504,145,414,305
102005,99,529,303,454,477
102006,319,1723,802,1431,1413
102007,149,643,275,532,535
102008,154,921,567,803,839
102009,209,1285,601,1045,1050
102010,243,1197,488,921,1007
102011,604,2976,1362,2417,2525
102012,250,1140,347,857,880
102013,180,825,301,668,638
102014,171,1112,515,925,873
102015,267,1007,334,813,795
102016,210,1198,448,934,922
102017,848,3232,688,2333,2435
102018,133,1034,544,866,845
102019,393,2008,783,1569,1615
102020,251,1471,430,1052,1100
102021,760,4015,1453,3154,3074
102022,53,367,153,288,285
102023,118,853,469,696,744
102024,121,639,258,497,521
102025,697,4821,1561,3629,3450
102026,145,789,337,620,651
102027,967,5469,2232,4253,4415
102028,106,532,278,448,468
102029,70,429,271,371,399
102030,606,3224,1218,2597,2451
102031,578,2666,957,2124,2077
102032,484,2311,917,1836,1876
102033,262,1244,525,995,1036
102034,415,1656,503,1327,1247
102035,121,675,378,610,564
102036,316,1650,689,1323,1332
102037,837,3996,1419,3150,3102
102038,94,570,246,460,450
102039,155,668,245,547,521
102040,393,1912,478,1377,1406
102041,97,506,192,403,392
102042,137,823,385,680,665
102043,312,1404,532,1123,1125
102044,556,3552,1560,2725,2943
102045,101,535,192,475,353
102046,96,523,300,442,477
102047,3598,19241,7914,14918,15835
102048,61,384,201,318,328
102049,232,1110,424,863,903
102050,228,1162,403,905,888
103001,34,207,151,198,194
103002,31,229,118,191,187
103003,177,1239,535,937,1014
103004,17,144,77,121,117
103005,6,64,41,59,52
103006,81,490,291,415,447
103007,46,243,164,235,218
103008,425,2730,1349,2188,2316
103009,75,500,202,379,398
103010,20,275,155,206,244
103011,142,887,400,735,694
103012,12,120,66,112,86
103013,91,520,193,412,392
103014,55,332,194,287,294
103015,178,1017,435,780,850
103016,55,554,276,443,442
103017,501,3150,1361,2430,2582
103018,7,106,62,94,81
103019,323,2091,864,1629,1649
103021,15,149,121,150,135
103022,56,446,164,385,281
103023,72,421,169,339,323
103024,77,516,196,412,377
103025,460,2706,1219,2141,2244
103026,137,831,445,701,712
103028,1770,10653,5202,8384,9241
103029,128,652,249,521,508
103031,30,244,136,205,205
103032,15,111,59,101,84
103033,188,1311,666,1071,1094
103034,121,675,323,568,551
103035,861,4647,2134,3708,3934
103036,9,87,63,84,75
103037,9,45,31,47,38
103038,10,103,84,99,98
103039,24,277,184,252,233
103040,21,230,96,177,170
103041,119,843,377,668,671
103042,154,907,426,739,748
103043,8,60,35,57,46
103044,209,1342,580,1059,1072
103045,23,256,123,208,194
103046,140,723,386,603,646
103047,23,214,119,175,181
103048,79,495,246,398,422
103049,77,482,235,386,408
103050,1335,8562,4285,6865,7317
103051,381,2073,847,1664,1637
103052,103,640,321,529,535
103053,136,859,431,721,705
103054,230,1424,758,1185,1227
103055,59,440,233,373,359
103056,57,328,183,278,290
103057,161,1179,524,898,966
103058,19,136,85,116,124
103059,30,227,116,188,185
103060,79,429,199,351,356
103061,93,809,324,620,606
103062,145,797,363,638,667
103064,385,2718,1445,2174,2374
103065,91,479,195,397,368
103066,35,245,103,204,179
103067,10,108,55,87,86
103068,153,1027,487,831,836
103069,113,702,296,562,549
103070,42,244,111,193,204
103071,179,1120,597,946,950
103072,2916,18362,8547,14239,15586
103074,120,772,295,583,604
103075,606,3713,1930,3049,3200
103076,31,161,78,133,137
103077,117,1064,488,854,815
103078,16,161,107,148,136
103079,25,240,151,225,191
108001,1985,10404,3502,7877,8014
108002,229,1303,540,1014,1058
108003,824,4504,1392,3271,3449
108004,2013,11239,4686,8739,9199
108005,807,4435,1743,3452,3533
108006,881,4759,1847,3699,3788
108007,1484,7740,2482,5878,5828
108008,1604,9834,4065,7663,7840
108009,1420,7791,3219,6026,6404
108010,2028,11077,3848,8258,8695
108011,734,3759,1638,3021,3110
108012,4291,22526,8654,17235,18236
108013,475,2676,1219,2138,2232
108014,268,1543,450,1206,1055
108015,2083,11376,4595,8836,9218
108016,962,4932,2098,4031,3961
108017,1038,4971,1581,3796,3794
108018,820,4322,1533,3285,3390
108019,5106,26172,8899,20104,20073
108020,953,5415,2101,4158,4311
108021,1945,10358,3850,7924,8229
108022,475,2184,630,1644,1645
108023,5220,26806,9846,20683,21189
108024,3346,16967,6196,13213,13296
108025,854,4967,1901,3796,3926
108026,957,5379,2040,4116,4260
108027,4733,23118,8014,17946,17919
108028,6097,30428,10267,23047,23745
108029,849,4807,1926,3778,3804
108030,2751,15025,5959,11746,11989
108031,560,2905,1014,2253,2226
108032,693,3788,1268,2886,2863
108033,14597,77774,31301,59781,63891
108034,2839,14990,5756,11511,12074
108035,2776,14601,5691,11291,11777
108036,692,3629,1166,2700,2787
108037,471,2489,1023,2014,1969
108038,439,2561,777,1910,1867
108039,5475,28480,11285,21824,23416
108040,3133,15470,5379,11802,12180
108041,951,5286,2076,4070,4243
108042,595,2958,979,2301,2231
108043,1091,5535,2150,4412,4364
108044,1357,6851,2532,5338,5402
108045,1773,8684,3582,6872,7167
108046,748,4455,2160,3513,3850
108047,444,2605,1133,2095,2087
108048,1067,5793,2266,4525,4601
108049,1644,8825,3836,6910,7395
108050,2948,15929,7464,12832,13509
108051,872,4455,1555,3429,3453
108052,586,3359,1105,2523,2527
108053,1406,7219,2509,5607,5527
108054,1909,9944,4196,8071,7978
108055,766,3152,854,2382,2390
109001,499,2462,838,1833,1966
109002,300,1918,988,1611,1595
109003,53,301,191,263,282
109004,206,1191,533,971,959
109005,332,1880,936,1602,1546
109006,3732,22072,10049,17505,18348
109007,100,513,301,476,438
109008,354,2076,809,1584,1655
109009,104,689,351,572,572
109010,163,899,343,718,687
109011,81,492,246,394,425
109012,61,319,202,289,293
109013,150,936,451,761,776
109014,31,194,138,180,183
109015,72,603,339,506,508
109016,72,442,223,368,369
109017,659,3749,1828,3085,3151
109018,1424,7668,3390,6265,6217
109019,18,196,137,182,169
109020,58,376,250,355,329
109021,24,168,110,155,147
109022,203,1144,617,989,975
109023,221,1264,662,1047,1100
109024,898,4768,2111,3867,3910
109025,35,237,122,189,205
109026,70,402,194,340,326
109027,79,500,311,413,477
109028,52,273,185,247,263
109029,87,413,230,366,364
109030,339,1795,685,1359,1460
109031,173,1262,651,1031,1055
109032,173,996,420,806,783
109033,1662,9222,4604,7298,8190
109034,3056,16320,6359,12621,13114
109035,226,1187,495,962,946
109036,93,633,383,530,579
109037,1775,10234,4316,8129,8196
109038,203,1409,593,1129,1076
109039,27,200,103,169,161
109040,174,1076,560,905,905
110001,12365,63808,20347,47615,48905
110002,11367,59947,20753,45661,46406
110003,6476,34582,12184,26342,26900
110004,2912,17676,6687,13579,13696
110005,1121,6862,3042,5364,5661
110006,737,4920,2154,3843,3968
110007,2125,8850,2880,6977,6878
110008,568,3565,1661,2853,2941
110009,6270,35687,12774,27037,27694
110010,1857,8699,3057,6662,6951
111001,432,3283,1817,2740,2792
111002,23,221,151,209,186
111003,56,406,244,359,347
111004,126,678,283,566,521
111005,92,651,341,553,531
111006,89,581,337,519,488
111007,293,1641,637,1286,1285
111008,254,1582,940,1393,1383
111009,1945,14660,8748,12176,13177
111010,468,3466,1917,2881,2970
111011,180,1082,478,890,850
111012,52,423,266,362,379
111013,490,2619,1056,2131,2034
111014,1013,6008,2336,4693,4664
111015,130,972,528,817,813
111016,469,3512,1713,2815,2879
111017,190,1199,523,960,952
111018,207,1197,613,1089,928
111019,43,308,180,255,276
111020,37,306,193,263,273
111021,193,1547,835,1265,1310
111022,120,897,457,734,740
111023,49,385,282,356,360
111024,23,143,129,141,154
111025,104,639,352,560,535
111026,46,449,203,359,339
111027,122,641,350,550,563
111028,140,1096,625,912,949
111029,30,261,143,246,188
111030,348,2643,1465,2216,2240
111031,532,3690,1737,2913,3046
111032,84,531,257,435,437
111033,228,1489,694,1198,1213
111034,939,6396,3228,5219,5344
111035,1959,14885,7565,11756,12653
111036,205,1423,801,1220,1209
111037,15,119,74,110,98
111038,131,892,559,771,811
111039,184,1126,628,988,950
111040,84,684,435,572,631
111041,480,3137,1267,2655,2229
111042,373,3140,1460,2424,2549
111043,171,919,422,771,741
111044,246,1779,942,1510,1457
111045,66,440,289,393,402
111046,80,654,355,557,532
111047,222,1376,739,1165,1172
111048,216,1181,591,993,995
111049,105,801,476,673,709
111050,158,1099,652,969,940
111051,84,516,259,445,414
111052,192,1528,684,1227,1177
111053,38,337,149,269,255
111054,110,752,414,639,637
111055,95,660,323,557,521
111056,67,453,238,370,388
111057,404,2776,1509,2317,2372
111058,66,422,284,378,394
111059,396,2828,1450,2302,2372
111060,148,936,418,750,752
111061,110,678,279,550,517
111062,668,4646,2509,3794,4029
111063,489,3206,1828,2763,2760
111064,73,410,226,368,341
111065,968,5687,1970,4318,4307
111066,291,2040,1078,1709,1700
111067,704,5087,2205,3950,4046
111068,259,1720,1050,1490,1539
111069,159,1003,497,858,801
111070,211,1552,863,1328,1298
111071,852,6100,3452,5097,5307
111072,348,2237,1126,1839,1872
111073,89,668,317,536,538
111074,119,790,344,616,637
111075,506,3150,1154,2407,2403
111076,281,1734,628,1322,1321
111077,752,5228,2408,4155,4233
111078,408,2653,1364,2233,2192
111079,39,360,189,292,296
111080,10,74,43,65,62
111081,99,681,357,587,550
111082,69,435,241,404,341
111083,21,297,223,270,271
111084,302,2071,1095,1732,1736
111085,62,642,283,532,455
111086,178,1100,542,907,913
111087,195,1254,453,958,944
111088,110,641,298,533,516
111089,212,1812,1132,1631,1525
111090,76,592,320,507,481
111091,65,484,333,432,450
111092,32,192,151,190,185
111093,391,2557,1049,1986,2011
111094,30,261,175,238,228
111095,178,1056,548,898,884
111096,1297,8072,3509,6403,6475
111097,220,1496,676,1206,1186
111098,271,1979,1028,1651,1627
111099,107,561,309,506,471
111100,59,555,175,529,260
111101,79,681,375,573,562
111102,93,604,310,487,520
