codice_comune,COD_PROV,anno,popolazione
057052,057,2025,1307
057052,057,2026,1303
057053,057,2025,6065
057053,057,2026,6081
057054,057,2025,2811
057054,057,2026,2795
057055,057,2025,2557
057055,057,2026,2582
057056,057,2025,553
057056,057,2026,563
057057,057,2025,535
057057,057,2026,518
057058,057,2025,305
057058,057,2026,303
057059,057,2025,45083
057059,057,2026,44866
057060,057,2025,1123
057060,057,2026,1121
057061,057,2025,526
057061,057,2026,542
057062,057,2025,801
057062,057,2026,801
057063,057,2025,474
057063,057,2026,462
057064,057,2025,3278
057064,057,2026,3347
057065,057,2025,1135
057065,057,2026,1117
057066,057,2025,2211
057066,057,2026,2205
057067,057,2025,1375
057067,057,2026,1369
057068,057,2025,1070
057068,057,2026,1050
057069,057,2025,1290
057069,057,2026,1283
057070,057,2025,1216
057070,057,2026,1209
057071,057,2025,238
057071,057,2026,233
057072,057,2025,223
057072,057,2026,214
057073,057,2025,151
057073,057,2026,148
058001,058,2025,1403
058001,058,2026,1403
058002,058,2025,1675
058002,058,2026,1679
058003,058,2025,39662
058003,058,2026,39706
058004,058,2025,3787
058004,058,2026,3772
058005,058,2025,19038
058005,058,2026,19037
058006,058,2025,839
058006,058,2026,841
058007,058,2025,59789
058007,058,2026,60063
058008,058,2025,1232
058008,058,2026,1245
058009,058,2025,17917
058009,058,2026,17938
058010,058,2025,1352
058010,058,2026,1347
058011,058,2025,13652
058011,058,2026,13676
058012,058,2025,2612
058012,058,2026,2578
058013,058,2025,18379
058013,058,2026,18349
058014,058,2025,402
058014,058,2026,403
058015,058,2025,10928
058015,058,2026,10987
058016,058,2025,4154
058016,058,2026,4164
058017,058,2025,350
058017,058,2026,343
058018,058,2025,10980
058018,058,2026,11071
058019,058,2025,325
058019,058,2026,310
058020,058,2025,3947
058020,058,2026,3911
058021,058,2025,611
058021,058,2026,610
058022,058,2025,8543
058022,058,2026,8536
058023,058,2025,7028
058023,058,2026,7022
058024,058,2025,8658
058024,058,2026,8610
058025,058,2025,850
058025,058,2026,838
058026,058,2025,10871
058026,058,2026,10935
058027,058,2025,1062
058027,058,2026,1075
058028,058,2025,462
058028,058,2026,453
058029,058,2025,38138
058029,058,2026,38206
058030,058,2025,1243
058030,058,2026,1248
058031,058,2025,580
058031,058,2026,579
058032,058,2025,51582
058032,058,2026,51359
058033,058,2025,1999
058033,058,2026,2046
058034,058,2025,20426
058034,058,2026,20381
058035,058,2025,4257
058035,058,2026,4226
058036,058,2025,16678
058036,058,2026,16893
058037,058,2025,467
058037,058,2026,481
058038,058,2025,13850
058038,058,2026,13925
058039,058,2025,22867
058039,058,2026,22948
058040,058,2025,6504
058040,058,2026,6578
058041,058,2025,1861
058041,058,2026,1854
058042,058,2025,5732
058042,058,2026,5737
058043,058,2025,22484
058043,058,2026,22329
058044,058,2025,1128
058044,058,2026,1110
058045,058,2025,654
058045,058,2026,649
058046,058,2025,20307
058046,058,2026,20345
058047,058,2025,89011
058047,058,2026,89420
058048,058,2025,320
058048,058,2026,324
058049,058,2025,6385
058049,058,2026,6409
058050,058,2025,12937
058050,058,2026,12897
058051,058,2025,950
058051,058,2026,988
058052,058,2025,1363
058052,058,2026,1379
058053,058,2025,907
058053,058,2026,931
058054,058,2025,7746
058054,058,2026,7838
058055,058,2025,768
058055,058,2026,757
058056,058,2025,7033
058056,058,2026,7160
058057,058,2025,46424
058057,058,2026,46667
058058,058,2025,2910
058058,058,2026,2935
058059,058,2025,22565
058059,058,2026,22615
058060,058,2025,11700
058060,058,2026,11633
058061,058,2025,1128
058061,058,2026,1150
058062,058,2025,2004
058062,058,2026,2003
058063,058,2025,5103
058063,058,2026,5098
058064,058,2025,8579
058064,058,2026,8597
058065,058,2025,41148
058065,058,2026,41185
058066,058,2025,1933
058066,058,2026,1908
058067,058,2025,2409
058067,058,2026,2373
058068,058,2025,8480
058068,058,2026,8553
058069,058,2025,1305
058069,058,2026,1298
058070,058,2025,1861
058070,058,2026,1854
058071,058,2025,1939
058071,058,2026,1961
058072,058,2025,48145
058072,058,2026,48111
058073,058,2025,6325
058073,058,2026,6292
058074,058,2025,22092
058074,058,2026,22110
058075,058,2025,13110
058075,058,2026,13157
058076,058,2025,217
058076,058,2026,213
058077,058,2025,717
058077,058,2026,711
058078,058,2025,2220
058078,058,2026,2233
058079,058,2025,64665
058079,058,2026,64970
058080,058,2025,1265
058080,058,2026,1265
058081,058,2025,10400
058081,058,2026,10494
058082,058,2025,10115
058082,058,2026,10170
058083,058,2025,745
058083,058,2026,750
058084,058,2025,170
058084,058,2026,170
058085,058,2025,371
058085,058,2026,364
058086,058,2025,17853
058086,058,2026,17989
058087,058,2025,247
058087,058,2026,246
058088,058,2025,12030
058088,058,2026,12130
058089,058,2025,902
058089,058,2026,906
058090,058,2025,638
058090,058,2026,639
058091,058,2025,2747290
058091,058,2026,2745062
058092,058,2025,1239
058092,058,2026,1232
058093,058,2025,7444
058093,058,2026,7512
058094,058,2025,822
058094,058,2026,833
058095,058,2025,1397
058095,058,2026,1385
058096,058,2025,2779
058096,058,2026,2804
058097,058,2025,18431
058097,058,2026,18445
058098,058,2025,4980
058098,058,2026,5066
058099,058,2025,3419
058099,058,2026,3398
058100,058,2025,3012
058100,058,2026,3012
058101,058,2025,182
058101,058,2026,177
058102,058,2025,8949
058102,058,2026,8961
058103,058,2025,8499
058103,058,2026,8527
058104,058,2025,55115
058104,058,2026,55321
058105,058,2025,4662
058105,058,2026,4691
058106,058,2025,1096
058106,058,2026,1116
058107,058,2025,5766
058107,058,2026,5755
058108,058,2025,228
058108,058,2026,223
058109,058,2025,266
058109,058,2026,260
058110,058,2025,15620
058110,058,2026,15654
058111,058,2025,52877
058111,058,2026,53048
058112,058,2025,3528
058112,058,2026,3520
058113,058,2025,156
058113,058,2026,150
058114,058,2025,18876
058114,058,2026,18963
058115,058,2025,13275
058115,058,2026,13297
058116,058,2025,40794
058116,058,2026,40968
058117,058,2025,50908
058117,058,2026,51374
058118,058,2025,38815
058118,058,2026,38913
058119,058,2025,16332
058119,058,2026,16383
058120,058,2025,82829
058120,058,2026,83415
058122,058,2025,32662
058122,058,2026,32787
059001,059,2025,74586
059001,059,2026,74697
059002,059,2025,1423
059002,059,2026,1432
059003,059,2025,557
059003,059,2026,545
059004,059,2025,4027
059004,059,2026,4010
059005,059,2025,36177
059005,059,2026,36255
059006,059,2025,10386
059006,059,2026,10465
059007,059,2025,39916
059007,059,2026,40310
059008,059,2025,36807
059008,059,2026,36775
059009,059,2025,19137
059009,059,2026,18908
059010,059,2025,10488
059010,059,2026,10579
059011,059,2025,127796
059011,059,2026,127450
059012,059,2025,4088
059012,059,2026,4095
059013,059,2025,2952
059013,059,2026,2956
059014,059,2025,20452
059014,059,2026,20400
059015,059,2025,6011
059015,059,2026,6028
059016,059,2025,3773
059016,059,2026,3723
059017,059,2025,15111
059017,059,2026,15084
059018,059,2025,3294
059018,059,2026,3295
059019,059,2025,13698
059019,059,2026,13694
059020,059,2025,1140
059020,059,2026,1112
059021,059,2025,4109
059021,059,2026,4087
059022,059,2025,1111
059022,059,2026,1127
059023,059,2025,1035
059023,059,2026,1060
059024,059,2025,19322
059024,059,2026,19326
059025,059,2025,10042
059025,059,2026,10089
059026,059,2025,6883
059026,059,2026,6878
059027,059,2025,9937
059027,059,2026,9951
059028,059,2025,23698
059028,059,2026,23766
059029,059,2025,7426
059029,059,2026,7465
059030,059,2025,3009
059030,059,2026,2990
059031,059,2025,2846
059031,059,2026,2845
059032,059,2025,44774
059032,059,2026,45055
059033,059,2025,687
059033,059,2026,678
060001,060,2025,249
060001,060,2026,253
060002,060,2025,1817
060002,060,2026,1779
060003,060,2025,27518
060003,060,2026,27436
060004,060,2025,2469
060004,060,2026,2434
060005,060,2025,4075
060005,060,2026,4029
060006,060,2025,20616
060006,060,2026,20630
060007,060,2025,4903
060007,060,2026,4898
060008,060,2025,5388
060008,060,2026,5376
060009,060,2025,2149
060009,060,2026,2136
060010,060,2025,6572
060010,060,2026,6512
060011,060,2025,4096
060011,060,2026,4079
060012,060,2025,2418
060012,060,2026,2405
060013,060,2025,655
060013,060,2026,657
060014,060,2025,8266
060014,060,2026,8214
060015,060,2025,2632
060015,060,2026,2609
060016,060,2025,1598
060016,060,2026,1596
060017,060,2025,519
060017,060,2026,515
060018,060,2025,2424
060018,060,2026,2385
060019,060,2025,34903
060019,060,2026,34760
060020,060,2025,3154
060020,060,2026,3089
060021,060,2025,846
060021,060,2026,827
060022,060,2025,3733
060022,060,2026,3727
060023,060,2025,4353
060023,060,2026,4337
060024,060,2025,22102
060024,060,2026,21962
060025,060,2025,8018
060025,060,2026,7940
060026,060,2025,7789
060026,060,2026,7708
060027,060,2025,1774
060027,060,2026,1747
060028,060,2025,866
060028,060,2026,855
060029,060,2025,612
060029,060,2026,603
060030,060,2025,1490
060030,060,2026,1464
060031,060,2025,3568
060031,060,2026,3545
060032,060,2025,514
060032,060,2026,503
060033,060,2025,19949
060033,060,2026,19902
060034,060,2025,535
060034,060,2026,533
060035,060,2025,10195
060035,060,2026,10180
060036,060,2025,2630
060036,060,2026,2589
060037,060,2025,1205
060037,060,2026,1191
060038,060,2025,43015
060038,060,2026,42836
060039,060,2025,1942
060039,060,2026,1929
060040,060,2025,1183
060040,060,2026,1164
060041,060,2025,2305
060041,060,2026,2310
060042,060,2025,1489
060042,060,2026,1488
060043,060,2025,10601
060043,060,2026,10517
060044,060,2025,11900
060044,060,2026,11794
060045,060,2025,3148
060045,060,2026,3114
060046,060,2025,7859
060046,060,2026,7852
060047,060,2025,1268
060047,060,2026,1248
060048,060,2025,3043
060048,060,2026,3049
060049,060,2025,1387
060049,060,2026,1372
060050,060,2025,1106
060050,060,2026,1106
060051,060,2025,2588
060051,060,2026,2554
060052,060,2025,6301
060052,060,2026,6326
060053,060,2025,4300
060053,060,2026,4248
060054,060,2025,2387
060054,060,2026,2374
060055,060,2025,3860
060055,060,2026,3847
060056,060,2025,12119
060056,060,2026,12067
060057,060,2025,1029
060057,060,2026,1035
060058,060,2025,5027
060058,060,2026,4991
060059,060,2025,842
060059,060,2026,835
060060,060,2025,6729
060060,060,2026,6671
060061,060,2025,298
060061,060,2026,289
060062,060,2025,1859
060062,060,2026,1852
060063,060,2025,2944
060063,060,2026,2927
060064,060,2025,3020
060064,060,2026,2966
060065,060,2025,865
060065,060,2026,865
060066,060,2025,1258
060066,060,2026,1263
060067,060,2025,1806
060067,060,2026,1765
060068,060,2025,5599
060068,060,2026,5549
060069,060,2025,1184
060069,060,2026,1175
060070,060,2025,2316
060070,060,2026,2339
060071,060,2025,2925
060071,060,2026,2935
060072,060,2025,705
060072,060,2026,700
060073,060,2025,2354
060073,060,2026,2380
060074,060,2025,24735
060074,060,2026,24672
060075,060,2025,2265
060075,060,2026,2253
060076,060,2025,4592
060076,060,2026,4557
060077,060,2025,278
060077,060,2026,263
060078,060,2025,1317
060078,060,2026,1317
060079,060,2025,4658
060079,060,2026,4648
060080,060,2025,1701
060080,060,2026,1699
060081,060,2025,1611
060081,060,2026,1594
060082,060,2025,2359
060082,060,2026,2323
060083,060,2025,891
060083,060,2026,881
060084,060,2025,1381
060084,060,2026,1365
060085,060,2025,19511
060085,060,2026,19402
060086,060,2025,725
060086,060,2026,694
060087,060,2025,2046
060087,060,2026,2050
060088,060,2025,1113
060088,060,2026,1129
060089,060,2025,2455
060089,060,2026,2436
060090,060,2025,1576
060090,060,2026,1564
060091,060,2025,286
060091,060,2026,282
061001,061,2025,1136
061001,061,2026,1127
061002,061,2025,7316
061002,061,2026,7249
061003,061,2025,4454
061003,061,2026,4433
061004,061,2025,5367
061004,061,2026,5399
061005,061,2025,49358
061005,061,2026,48860
061006,061,2025,1986
061006,061,2026,1982
061007,061,2025,6014
061007,061,2026,6055
061008,061,2025,1818
061008,061,2026,1825
061009,061,2025,5083
061009,061,2026,5077
061010,061,2025,5417
061010,061,2026,5380
061011,061,2025,1963
061011,061,2026,1971
061012,061,2025,5708
061012,061,2026,5783
061013,061,2025,10020
061013,061,2026,10003
061014,061,2025,1399
061014,061,2026,1381
061015,061,2025,17918
061015,061,2026,18017
061016,061,2025,7081
061016,061,2026,7182
061017,061,2025,7035
061017,061,2026,7042
061018,061,2025,12839
061018,061,2026,12833
061019,061,2025,21744
061019,061,2026,22004
061020,061,2025,9455
061020,061,2026,9396
061021,061,2025,8281
061021,061,2026,8264
061022,061,2025,72793
061022,061,2026,72757
061023,061,2025,1412
061023,061,2026,1415
061024,061,2025,1013
061024,061,2026,995
061025,061,2025,1361
061025,061,2026,1322
061026,061,2025,3570
061026,061,2026,3574
061027,061,2025,30731
061027,061,2026,31230
061028,061,2025,4728
061028,061,2026,4719
061029,061,2025,9748
061029,061,2026,9848
061030,061,2025,350
061030,061,2026,347
061031,061,2025,1144
061031,061,2026,1126
061032,061,2025,6646
061032,061,2026,6617
061033,061,2025,1890
061033,061,2026,1862
061034,061,2025,732
061034,061,2026,737
061035,061,2025,1477
061035,061,2026,1393
061036,061,2025,4632
061036,061,2026,4661
061037,061,2025,8892
061037,061,2026,8974
061038,061,2025,440
061038,061,2026,439
061039,061,2025,2006
061039,061,2026,1987
061040,061,2025,645
061040,061,2026,665
061041,061,2025,3222
061041,061,2026,3206
061042,061,2025,6739
061042,061,2026,6805
061043,061,2025,13060
061043,061,2026,13223
061044,061,2025,619
061044,061,2026,610
061045,061,2025,1033
061045,061,2026,1008
061046,061,2025,16299
061046,061,2026,16371
061047,061,2025,10053
061047,061,2026,10072
061048,061,2025,36696
061048,061,2026,36538
061049,061,2025,38198
061049,061,2026,38044
061050,061,2025,1972
061050,061,2026,1913
061051,061,2025,2986
061051,061,2026,2974
061052,061,2025,28294
061052,061,2026,28329
061053,061,2025,27452
061053,061,2026,27454
061054,061,2025,12933
061054,061,2026,13271
061055,061,2025,2872
061055,061,2026,2852
061056,061,2025,2107
061056,061,2026,2074
061057,061,2025,10021
061057,061,2026,9988
061058,061,2025,4445
061058,061,2026,4450
061059,061,2025,2812
061059,061,2026,2782
061060,061,2025,5749
061060,061,2026,5819
061061,061,2025,1525
061061,061,2026,1520
061062,061,2025,7738
061062,061,2026,7738
061063,061,2025,1339
061063,061,2026,1321
061064,061,2025,1353
061064,061,2026,1324
061065,061,2025,1632
061065,061,2026,1608
061066,061,2025,1145
061066,061,2026,1129
061067,061,2025,7658
061067,061,2026,7708
061068,061,2025,2192
061068,061,2026,2170
061069,061,2025,2982
061069,061,2026,2927
061070,061,2025,3114
061070,061,2026,3087
061071,061,2025,832
061071,061,2026,843
061072,061,2025,431
061072,061,2026,439
061073,061,2025,1648
061073,061,2026,1626
061074,061,2025,13406
061074,061,2026,13496
061075,061,2025,16861
061075,061,2026,16810
061076,061,2025,862
061076,061,2026,842
061077,061,2025,14758
061077,061,2026,14723
061078,061,2025,21873
061078,061,2026,21842
061079,061,2025,792
061079,061,2026,775
061080,061,2025,1946
061080,061,2026,1947
061081,061,2025,12097
061081,061,2026,12094
061082,061,2025,14367
061082,061,2026,14375
061083,061,2025,32134
061083,061,2026,32055
061084,061,2025,2542
061084,061,2026,2502
061085,061,2025,5765
061085,061,2026,5752
061086,061,2025,2059
061086,061,2026,2047
061087,061,2025,15326
061087,061,2026,15567
061088,061,2025,20093
061088,061,2026,20035
061089,061,2025,7257
061089,061,2026,7299
061090,061,2025,8806
061090,061,2026,8918
061091,061,2025,11057
061091,061,2026,10951
061092,061,2025,15027
061092,061,2026,15043
061093,061,2025,736
061093,061,2026,735
061094,061,2025,20741
061094,061,2026,20897
061095,061,2025,6368
061095,061,2026,6416
061096,061,2025,729
061096,061,2026,706
061097,061,2025,2610
061097,061,2026,2573
061098,061,2025,7453
061098,061,2026,7562
061099,061,2025,12846
061099,061,2026,13030
061100,061,2025,7710
061100,061,2026,7725
061101,061,2025,3414
061101,061,2026,3429
061102,061,2025,8261
061102,061,2026,8292
061103,061,2025,7283
061103,061,2026,7427
061104,061,2025,6519
061104,061,2026,6474
062001,062,2025,8118
062001,062,2026,8089
062002,062,2025,2645
062002,062,2026,2629
062003,062,2025,5235
062003,062,2026,5175
062004,062,2025,2444
062004,062,2026,2419
062005,062,2025,1977
062005,062,2026,1983
062006,062,2025,720
062006,062,2026,722
062007,062,2025,2026
062007,062,2026,1980
062008,062,2025,55712
062008,062,2026,55330
062009,062,2025,1375
062009,062,2026,1336
062010,062,2025,1980
062010,062,2026,1950
062011,062,2025,1506
062011,062,2026,1478
062012,062,2025,2492
062012,062,2026,2465
062013,062,2025,969
062013,062,2026,959
062014,062,2025,1675
062014,062,2026,1642
062015,062,2025,1185
062015,062,2026,1176
062016,062,2025,763
062016,062,2026,761
062017,062,2025,1332
062017,062,2026,1317
062018,062,2025,1118
062018,062,2026,1093
062019,062,2025,2363
062019,062,2026,2367
062020,062,2025,925
062020,062,2026,915
062021,062,2025,1889
062021,062,2026,1850
062022,062,2025,3203
062022,062,2026,3181
062023,062,2025,3542
062023,062,2026,3498
062024,062,2025,2105
062024,062,2026,2058
062025,062,2025,2139
062025,062,2026,2155
062026,062,2025,3743
062026,062,2026,3733
062027,062,2025,2641
062027,062,2026,2627
062028,062,2025,2059
062028,062,2026,2057
062029,062,2025,3204
062029,062,2026,3161
062030,062,2025,3096
062030,062,2026,3101
062031,062,2025,1298
062031,062,2026,1301
062032,062,2025,1193
062032,062,2026,1190
062033,062,2025,931
062033,062,2026,893
062034,062,2025,1656
062034,062,2026,1646
062035,062,2025,1991
062035,062,2026,1946
062036,062,2025,384
062036,062,2026,378
062037,062,2025,4489
062037,062,2026,4465
062038,062,2025,4202
062038,062,2026,4220
062039,062,2025,1658
062039,062,2026,1636
062040,062,2025,3998
062040,062,2026,3986
062041,062,2025,1422
062041,062,2026,1388
062042,062,2025,1293
062042,062,2026,1260
062043,062,2025,12939
062043,062,2026,12969
062044,062,2025,4469
062044,062,2026,4422
062045,062,2025,3566
062045,062,2026,3524
062046,062,2025,2180
062046,062,2026,2167
062047,062,2025,1964
062047,062,2026,1962
062048,062,2025,1943
062048,062,2026,1940
062049,062,2025,1414
062049,062,2026,1381
062050,062,2025,1827
062050,062,2026,1798
062051,062,2025,513
062051,062,2026,493
062052,062,2025,2906
062052,062,2026,2869
062053,062,2025,2391
